time	latitude	longitude	depth	mag	magType	nst	gap	dmin	rms	net	id	updated	place	type	horizontalError	depthError	magError	magNst	status	locationSource	magSource
2023-09-21T22:51:43.257Z	58.2509	-155.0976	6.6	1	ml				0.64	ak	ak023c4za6j9	2023-09-21T22:55:31.131Z	84 km NNW of Karluk, Alaska	earthquake		0.4			automatic	ak	ak
2023-09-21T22:49:19.936Z	-21.8228	-67.1818	193.532	4.3	mwr	87	54	1.454	0.51	us	us7000kx90	2023-09-22T00:39:18.040Z	129 km ESE of OllagÃ¼e, Chile	earthquake	5.96	6.949			reviewed	us	guc
2023-09-21T22:47:49.820Z	61.1919	-151.1992	70.7	1.5	ml				0.51	ak	ak023c4z9c6e	2023-09-21T22:49:50.183Z	8 km NW of Beluga, Alaska	earthquake		0.7			automatic	ak	ak
2023-09-21T22:43:47.993Z	59.1973	-152.1955	55.2	1.9	ml				0.81	ak	ak023c4z8hgh	2023-09-21T22:46:31.887Z	23 km SW of Nanwalek, Alaska	earthquake		1.4			automatic	ak	ak
2023-09-21T22:41:40.200Z	79.5681	-18.5787	10	4.7	mb	108	70	5.704	0.48	us	us7000kx8y	2023-09-21T23:50:26.040Z	eastern Greenland	earthquake	8.1	1.887	0.054	104	reviewed	us	us
2023-09-21T22:27:13.891Z	63.5189	-148.7316	3.2	1.8	ml				0.88	ak	ak023c4z4z31	2023-09-21T22:29:04.076Z	17 km NE of Cantwell, Alaska	earthquake		0.2			automatic	ak	ak
2023-09-21T22:21:37.728Z	61.5859	-151.8849	95	1.9	ml				0.54	ak	ak023c4z3qmk	2023-09-21T22:23:32.500Z	51 km SSW of Skwentna, Alaska	earthquake		1.2			automatic	ak	ak
2023-09-21T22:17:27.690Z	40.5676667	-124.1221667	21.65	2.09	md	30	75	0.1071	0.12	nc	nc73940046	2023-09-27T17:47:00.144Z	3 km NW of Hydesville, CA	earthquake	0.36	0.53	0.175	22	reviewed	nc	nc
2023-09-21T22:17:02.800Z	44.70533333	-111.8041667	9.89	1.12	ml	17	89	0.1017	0.19	mb	mb90027943	2023-09-21T22:41:29.480Z	46 km NW of Island Park, Idaho	earthquake	0.57	1.11	0.160304358	7	reviewed	mb	mb
2023-09-21T22:14:16.640Z	35.56716667	-97.07733333	6	1.52	ml	45	56	0.014397175	0.19	ok	ok2023sofi	2023-09-25T15:21:12.153Z	11 km NE of Harrah, Oklahoma	earthquake		0.3	0.15	4	reviewed	ok	ok
2023-09-21T22:04:59.830Z	60.0843	-140.5876	10.6	1.3	ml				1.34	ak	ak023c4z050u	2023-09-21T22:10:31.322Z	Southern Yukon Territory, Canada	earthquake		0.2			automatic	ak	ak
2023-09-21T22:04:52.430Z	38.8053322	-122.8098297	1.49	0.75	md	7	101	0.01165	0.01	nc	nc73940041	2023-09-21T22:06:26.597Z	6 km NW of The Geysers, CA	earthquake	0.37	0.94	0.09	8	automatic	nc	nc
2023-09-21T22:03:54.120Z	38.838665	-122.8274994	1.34	0.98	md	12	100	0.006239	0.01	nc	nc73940031	2023-09-21T22:05:31.508Z	9 km NW of The Geysers, CA	earthquake	0.3	0.71	0.34	14	automatic	nc	nc
2023-09-21T22:03:32.850Z	38.8390007	-122.8274994	1.52	0.27	md	9	104	0.006252	0.02	nc	nc73940026	2023-09-21T22:05:06.667Z	9 km NW of The Geysers, CA	earthquake	0.42	1.03	0.13	8	automatic	nc	nc
2023-09-21T21:51:54.420Z	37.3068333	-122.0776667	5.81	1.17	md	19	73	0.009319	0.11	nc	nc73940011	2023-09-25T09:15:48.692Z	4 km WSW of Cupertino, CA	earthquake	0.35	0.32	0.167	13	reviewed	nc	nc
2023-09-21T21:49:37.640Z	34.09816667	-96.2645	0	1.79	ml	23	180	0.313138552	0.32	ok	ok2023soen	2023-09-25T15:05:34.171Z	3 km S of Caddo, Oklahoma	quarry blast		1	0.22	6	reviewed	ok	ok
2023-09-21T21:44:34.480Z	60.6398	-150.9747	34.5	1.8	ml				0.38	ak	ak023c4yn88o	2023-09-21T21:46:08.317Z	13 km NNE of Ridgeway, Alaska	earthquake		0.3			automatic	ak	ak
2023-09-21T21:33:59.350Z	38.7825012	-122.7245026	1.62	1.04	md	7	110	0.009581	0.01	nc	nc73940006	2023-09-21T21:35:36.775Z	3 km ENE of The Geysers, CA	earthquake	0.88	2.23	0.2	7	automatic	nc	nc
2023-09-21T21:29:07.080Z	34.4805	-97.76816667	6.63	2.95	ml	91	47	0.13137422	0.38	ok	ok2023sodv	2023-09-21T21:51:31.173Z	8 km WNW of Velma, Oklahoma	earthquake		0.9	0.23	28	reviewed	ok	ok
2023-09-21T21:26:10.420Z	34.031	-116.9125	14.14	2.26	ml	86	23	0.06534	0.15	ci	ci40570064	2023-09-21T22:10:37.190Z	12 km E of Yucaipa, CA	earthquake	0.11	0.24	0.194	25	reviewed	ci	ci
2023-09-21T21:22:12.556Z	30.9578	141.8328	12.734	5.7	mww	66	66	2.751	0.83	us	us7000kx7t	2023-09-22T21:27:15.832Z	Izu Islands, Japan region	earthquake	10.19	4.34	0.069	20	reviewed	us	us
2023-09-21T21:16:25.270Z	49.43	-120.5098333	-0.51	2.36	ml	13	224	0.588	0.13	uw	uw61961371	2023-09-22T04:40:22.150Z	3 km S of Princeton, Canada	explosion	1.31	31.61	0.147446094	11	reviewed	uw	uw
2023-09-21T21:14:24.879Z	31.596	-104.197	6.1316	2.2	ml(texnet)	21	68	0.1	0.2	tx	tx2023sodj	2023-09-22T15:12:54.338Z	49 km NW of Toyah, Texas	earthquake	0.893796535	1.149071932	0	6	reviewed	tx	tx
2023-09-21T21:11:49.950Z	-14.0039	167.1898	188.419	6.1	mww	76	26	7.076	0.83	us	us7000kx7j	2023-09-22T21:18:35.235Z	41 km WSW of Sola, Vanuatu	earthquake	8.86	4.898	0.054	33	reviewed	us	us
2023-09-21T21:09:03.940Z	34.4985	-97.77983333	7.01	1.84	ml	16	104	0.111578105	0.4	ok	ok2023sode	2023-09-23T01:25:31.826Z	10 km WNW of Velma, Oklahoma	earthquake		1.5	0.29	4	reviewed	ok	ok
2023-09-21T20:56:07.898Z	-29.9061	-177.373	32.976	4.4	mb	29	206	0.8	0.64	us	us6000lb3d	2023-09-27T16:41:12.040Z	Kermadec Islands, New Zealand	earthquake	10.03	6.127	0.126	18	reviewed	us	us
2023-09-21T20:44:15.350Z	60.031	-153.1036667	4.92	-0.65	ml	4	194		0.1	av	av91116363	2023-09-22T01:02:06.870Z	Southern Alaska	earthquake	0.8	1.56	0.211639055	4	reviewed	av	av
2023-09-21T20:43:11.280Z	51.74166667	-178.1025	9.31	1.64	ml	6	264		0.21	av	av92053016	2023-09-22T00:59:33.750Z	Andreanof Islands, Aleutian Islands, Alaska	earthquake	0.99	1.84	0.332768415	6	reviewed	av	av
2023-09-21T20:42:41.660Z	46.19616667	-122.1946667	2.8	0.24	ml	14	98	0.007538	0.08	uw	uw61961361	2023-09-22T03:42:55.880Z	37 km NNE of Amboy, Washington	earthquake	0.3	0.41	0.102196787	9	reviewed	uw	uw
2023-09-21T20:25:07.180Z	44.733	-112.4735	13.2	1.03	ml	5	227	0.1507	0.03	mb	mb90027953	2023-09-21T23:25:27.840Z	Idaho-Montana border region	earthquake	0.93	1.93	0.058779533	5	reviewed	mb	mb
2023-09-21T20:20:57.020Z	38.8481674	-122.8166656	1.62	0.82	md	9	112	0.008323	0.02	nc	nc73939991	2023-09-21T20:22:31.529Z	9 km WNW of Cobb, CA	earthquake	0.41	1.05	0.23	10	automatic	nc	nc
2023-09-21T20:12:31.975Z	61.1096	-151.1682	69.1	1.1	ml				0.6	ak	ak023c4xuxhj	2023-09-21T20:14:49.909Z	Southern Alaska	earthquake		1.5			automatic	ak	ak
2023-09-21T20:08:29.082Z	61.7058	-150.0075	38.4	1.2	ml				0.59	ak	ak023c4xu2fw	2023-09-21T20:10:30.548Z	Southern Alaska	earthquake		3.8			automatic	ak	ak
2023-09-21T19:58:12.295Z	4.1581	96.4125	10.618	4	mb	38	89	2.898	0.89	us	us6000lb3b	2023-09-27T16:49:42.040Z	31 km E of Meulaboh, Indonesia	earthquake	7.57	4.612	0.13	17	reviewed	us	us
2023-09-21T19:57:42.180Z	39.7426667	-120.5628333	3.42	2.4	md	16	81	0.1009	0.11	nc	nc73939981	2023-09-22T09:51:14.493Z	1 km NE of Valley Ranch, CA	earthquake	0.28	0.93	0.187	27	reviewed	nc	nc
2023-09-21T19:57:18.950Z	38.8224983	-122.7901688	0.2	0.77	md	8	78	0.01183	0.11	nc	nc73939976	2023-09-21T19:58:55.455Z	6 km W of Cobb, CA	earthquake	0.48	1.37	0.32	8	automatic	nc	nc
2023-09-21T19:37:41.730Z	38.8351669	-122.7891693	1.81	0.99	md	11	68	0.003365	0.02	nc	nc73939971	2023-09-21T19:39:16.185Z	6 km WNW of Cobb, CA	earthquake	0.38	0.51	0.27	12	automatic	nc	nc
2023-09-21T19:35:48.366Z	32.008	-103.842	5.9259	2.5	ml(texnet)	20	74	0	0.1	tx	tx2023soac	2023-09-27T16:21:15.040Z	32 km SE of Malaga, New Mexico	earthquake	1.380029687	0.813282321	0.1	6	reviewed	tx	tx
2023-09-21T19:32:05.920Z	47.18133333	-121.9555	15.56	0.99	ml	23	150	0.1933	0.12	uw	uw61961331	2023-09-22T03:58:09.580Z	3 km SE of Enumclaw, Washington	earthquake	0.45	1.1	0.129551212	10	reviewed	uw	uw
2023-09-21T19:31:32.080Z	38.7816658	-122.7568359	1.38	0.6	md	7	135	0.0158	0.02	nc	nc73939966	2023-09-21T19:33:06.333Z	0 km N of The Geysers, CA	earthquake	0.39	0.76	0.16	7	automatic	nc	nc
2023-09-21T19:26:18.593Z	18.571	146.6283	65.796	4.3	mb	33	85	3.414	0.81	us	us6000lb3a	2023-09-27T16:12:44.040Z	Pagan region, Northern Mariana Islands	earthquake	11.01	5.36	0.116	21	reviewed	us	us
2023-09-21T19:23:45.010Z	51.79483333	-177.9971667	11.75	1.02	ml	4	180		0.07	av	av92052946	2023-09-22T00:22:34.290Z	94 km W of Adak, Alaska	earthquake	0.81	0.87	0.199916174	4	reviewed	av	av
2023-09-21T19:23:19.850Z	58.18133333	-155.2788333	1.02	0.2	ml	6	105		0.16	av	av92052941	2023-09-22T00:35:24.300Z	83 km NW of Karluk, Alaska	earthquake	0.38	1.88	0.25255787	6	reviewed	av	av
2023-09-21T19:21:30.700Z	35.9098333	-117.7346667	9.83	1.17	ml	12	145	0.07809	0.13	ci	ci40570000	2023-09-21T22:17:43.287Z	16 km E of Little Lake, CA	earthquake	0.42	0.65	0.253	5	reviewed	ci	ci
2023-09-21T19:18:55.350Z	33.8385	-117.491	-0.5	1.38	ml	38	46	0.04368	0.23	ci	ci40569992	2023-09-21T21:04:52.775Z	5 km SSE of Home Gardens, CA	quarry blast	0.39	31.61	0.14	27	reviewed	ci	ci
2023-09-21T19:17:47.898Z	59.9691	-153.4976	159.7	2.1	ml				0.9	ak	ak023c4xalq6	2023-09-21T19:21:06.969Z	39 km ENE of Pedro Bay, Alaska	earthquake		0.5			automatic	ak	ak
2023-09-21T19:12:59.188Z	41.798	-81.0666	5	2	ml	11	117	0.865	0.72	us	us7000kx8j	2023-09-27T15:59:14.391Z	1 km WSW of North Madison, Ohio	earthquake	2.13	1.984	0.148	6	reviewed	us	us
2023-09-21T19:11:32.049Z	-32.0371	-178.4543	36.644	4.1	mb	14	164	2.804	0.52	us	us6000lb38	2023-09-27T15:53:05.040Z	south of the Kermadec Islands	earthquake	6.36	10.228	0.213	6	reviewed	us	us
2023-09-21T19:04:23.940Z	58.24616667	-155.156	4.62	0.46	ml	10	125		0.14	av	av92052926	2023-09-22T00:31:13.320Z	86 km NNW of Karluk, Alaska	earthquake	0.34	0.53	0.290268317	10	reviewed	av	av
2023-09-21T18:57:15.110Z	38.8134995	-122.7953339	1.12	0.77	md	9	74	0.005523	0.02	nc	nc73939956	2023-09-21T18:58:51.048Z	5 km NW of The Geysers, CA	earthquake	0.39	0.91	0.11	9	automatic	nc	nc
2023-09-21T18:51:35.400Z	33.8968333	-116.8551667	13.5	1.01	ml	32	70	0.07932	0.15	ci	ci40569984	2023-09-21T20:47:31.730Z	4 km SSE of Banning, CA	earthquake	0.18	0.57	0.117	18	reviewed	ci	ci
2023-09-21T18:41:18.112Z	60.0297	-152.8553	90.7	2	ml				0.38	ak	ak023c4wu90j	2023-09-21T18:43:12.286Z	Southern Alaska	earthquake		0.4			automatic	ak	ak
2023-09-21T18:32:32.130Z	19.26716614	-155.4021606	30.18000031	2.33	ml	52	133		0.129999995	hv	hv73582402	2023-09-27T14:45:55.040Z	10 km NE of PÄhala, Hawaii	earthquake	0.56	0.660000026	3.03	23	automatic	hv	hv
2023-09-21T18:23:22.292Z	-6.2583	122.647	10.45	4.6	mb	50	49	3.135	0.87	us	us7000kx63	2023-09-27T14:42:08.040Z	88 km S of Baubau, Indonesia	earthquake	7.51	4.443	0.089	38	reviewed	us	us
2023-09-21T18:20:21.541Z	61.7415	-149.735	27.4	2.1	ml				0.59	ak	ak023c4wpr99	2023-09-21T18:22:09.473Z	13 km NNE of Houston, Alaska	earthquake		0.4			automatic	ak	ak
2023-09-21T18:13:37.041Z	-6.2557	103.8363	39.08	4.4	mb	63	132	2.077	0.65	us	us7000kx67	2023-09-27T14:27:18.040Z	182 km WSW of Bandar Lampung, Indonesia	earthquake	9.85	3.12	0.091	35	reviewed	us	us
2023-09-21T18:05:36.310Z	38.7825012	-122.7576675	1.54	1.04	md	15	66	0.01335	0.03	nc	nc73939941	2023-09-21T18:07:10.239Z	1 km N of The Geysers, CA	earthquake	0.26	0.46	0.21	16	automatic	nc	nc
2023-09-21T18:02:51.980Z	33.4811667	-116.754	6.84	0.22	ml	8	135	0.05052	0.1	ci	ci40569968	2023-09-21T20:37:06.759Z	11 km SW of Anza, CA	earthquake	0.32	0.57	0.009	2	reviewed	ci	ci
2023-09-21T17:59:49.410Z	33.7006667	-116.735	17.08	1.26	ml	38	55	0.02346	0.12	ci	ci40569960	2023-09-21T21:30:10.930Z	5 km SSW of Idyllwild, CA	earthquake	0.17	0.27	0.168	24	reviewed	ci	ci
2023-09-21T17:51:42.560Z	37.5046667	-119.0331667	10.61	1.13	md	13	282	0.1049	0.05	nc	nc73939936	2023-09-27T17:31:52.623Z	16 km SSW of Mammoth Lakes, CA	earthquake	1.42	1.82	0.191	10	reviewed	nc	nc
2023-09-21T17:49:14.800Z	33.8488333	-117.4883333	-0.51	1.62	ml	37	48	0.04777	0.25	ci	ci40569936	2023-09-21T21:23:23.054Z	4 km SE of Home Gardens, CA	quarry blast	0.33	31.61	0.165	29	reviewed	ci	ci
2023-09-21T17:49:10.409Z	61.0613	-150.3578	18.9	1.6	ml				0.37	ak	ak023c4waijk	2023-09-21T17:51:40.359Z	23 km NE of Point Possession, Alaska	earthquake		1			automatic	ak	ak
2023-09-21T17:29:24.629Z	64.0925	-151.5438	20	2.1	ml				0.89	ak	ak023c4w69bi	2023-09-21T17:31:19.678Z	44 km ENE of Lake Minchumina, Alaska	earthquake		0.3			automatic	ak	ak
2023-09-21T17:27:48.561Z	32.696	-100.698	5.2089	2.2	ml(texnet)	17	66	0	0.2	tx	tx2023snvw	2023-09-22T19:59:17.444Z	8 km NE of Hermleigh, Texas	earthquake	1.273096151	1.920343187	0.1	7	reviewed	tx	tx
2023-09-21T17:27:02.120Z	38.7956657	-122.7656631	3.76	1.05	md	19	69	0.006793	0.02	nc	nc73939921	2023-09-21T17:28:33.999Z	2 km NNW of The Geysers, CA	earthquake	0.3	0.68	0.2	19	automatic	nc	nc
2023-09-21T17:24:36.520Z	43.7305	-121.2523333	1.18	0.26	md	4	132	0.008461	0.04	uw	uw61961276	2023-09-22T04:55:57.250Z	Oregon	earthquake	0.57	0.68	0.917835806	2	reviewed	uw	uw
2023-09-21T17:20:03.919Z	35.7635	-98.81666667	5.99	1.81	ml	28	122	0.210558681	0.21	ok	ok2023snvq	2023-09-23T02:36:45.339Z	6 km WNW of Thomas, Oklahoma	earthquake		0.8	0.3	3	reviewed	ok	ok
2023-09-21T17:12:43.390Z	33.0335	-116.2336667	6.47	1.4	ml	39	47	0.0981	0.18	ci	ci40569928	2023-09-21T21:18:19.023Z	16 km SW of Ocotillo Wells, CA	earthquake	0.24	0.86	0.13	27	reviewed	ci	ci
2023-09-21T17:06:21.168Z	51.6902	-174.0605	55.485	3.5	mb	50	150	0.519	0.68	us	us6000lb33	2023-09-27T13:40:00.040Z	Andreanof Islands, Aleutian Islands, Alaska	earthquake	8.91	9.847	0.091	30	reviewed	us	us
2023-09-21T17:06:12.789Z	35.03333333	-97.91283333	7.08	1.61	ml	15	77	0.107078987	0.16	ok	ok2023snve	2023-09-23T01:15:45.185Z	3 km SE of Chickasha, Oklahoma	earthquake		0.7	0.18	4	reviewed	ok	ok
2023-09-21T16:59:45.490Z	38.8341675	-122.8141632	5.83	0.77	md	10	229	0.01122	0.05	nc	nc73939906	2023-09-21T17:01:20.109Z	8 km W of Cobb, CA	earthquake	1.24	2.28	0.18	9	automatic	nc	nc
2023-09-21T16:59:28.200Z	46.82633333	-121.8595	2.97	0.17	ml	8	246	0.01402	0.1	uw	uw61961261	2023-09-22T04:30:48.630Z	15 km ENE of Ashford, Washington	earthquake	0.62	0.55	0.008428774	3	reviewed	uw	uw
2023-09-21T16:56:22.215Z	61.9424	-149.1308	15.9	1.2	ml				0.9	ak	ak023c4vqlv1	2023-09-21T16:58:10.351Z	22 km NNE of Fishhook, Alaska	earthquake		0.5			automatic	ak	ak
2023-09-21T16:53:31.007Z	31.99383102	-103.8400472	7.314135742	2.308931394	ml(texnet)	22	71.63894083	0.032916928	0.208137002	tx	tx2023snut	2023-09-21T21:02:29.522Z	33 km SE of Malaga, New Mexico	earthquake	0.9748596	1.210244711	0.277398401	26	reviewed	tx	tx
2023-09-21T16:43:07.424Z	-8.5992	118.3484	133.246	4.5	mb	16	76	0.609	0.88	us	us7000kx5q	2023-09-21T17:17:33.040Z	14 km WSW of Dompu, Indonesia	earthquake	8.34	7.026	0.172	10	reviewed	us	us
2023-09-21T16:42:24.210Z	37.3203333	-122.068	5.7	1.37	md	21	84	0.02358	0.13	nc	nc73939891	2023-09-25T09:11:48.155Z	3 km W of Cupertino, CA	earthquake	0.33	0.4	0.304	15	reviewed	nc	nc
2023-09-21T16:39:02.350Z	37.3208333	-122.0701667	5.74	1.06	md	12	86	0.02188	0.11	nc	nc73939886	2023-09-25T09:08:47.828Z	3 km W of Cupertino, CA	earthquake	0.53	0.46	0.06	9	reviewed	nc	nc
2023-09-21T16:24:17.250Z	38.8326683	-122.8095016	4.86	0.44	md	8	95	0.009271	0.05	nc	nc73939876	2023-09-21T16:25:54.419Z	8 km W of Cobb, CA	earthquake	0.71	1.05	0.32	8	automatic	nc	nc
2023-09-21T16:21:38.770Z	46.18983333	-122.199	7.85	0.07	ml	18	82	0.01144	0.22	uw	uw61961246	2023-09-27T20:44:00.930Z	Washington	earthquake	0.74	0.64	0.070946346	8	reviewed	uw	uw
2023-09-21T16:13:12.160Z	38.8228333	-122.765	2.05	0.72	md	30	67	0.008538	0.04	nc	nc73939871	2023-09-27T17:09:20.565Z	4 km W of Cobb, CA	earthquake	0.17	0.28	0.186	26	reviewed	nc	nc
2023-09-21T16:12:02.780Z	38.8371658	-122.80233	2.34	0.36	md	8	100	0.01502	0	nc	nc73939866	2023-09-21T16:13:39.365Z	7 km WNW of Cobb, CA	earthquake	0.42	1.86	0.23	9	automatic	nc	nc
2023-09-21T16:04:39.526Z	63.0646	-151.6005	12.6	0.8	ml				0.85	ak	ak023c4vfhxn	2023-09-21T17:26:34.136Z	Central Alaska	earthquake		0.2			reviewed	ak	ak
2023-09-21T15:58:12.500Z	33.993	-116.8491667	6.44	0.79	ml	14	83	0.05431	0.08	ci	ci40569888	2023-09-21T17:14:20.245Z	8 km NNE of Banning, CA	earthquake	0.18	0.48	0.062	10	reviewed	ci	ci
2023-09-21T15:58:08.090Z	46.211	-122.1948333	6.94	-0.01	ml	11	82	0.0126	0.07	uw	uw61961236	2023-09-21T16:28:30.800Z	38 km NNE of Amboy, Washington	earthquake	0.44	0.72	0.145727785	5	reviewed	uw	uw
2023-09-21T15:50:28.380Z	38.8193321	-122.7623367	1.78	0.4	md	8	153	0.0126	0.02	nc	nc73939861	2023-09-21T15:52:05.125Z	3 km W of Cobb, CA	earthquake	0.46	0.79	0.33	9	automatic	nc	nc
2023-09-21T15:34:54.837Z	58.1976	-155.3984	1.6	1	ml				0.56	ak	ak023c4v0j0r	2023-09-21T23:57:08.040Z	89 km NW of Karluk, Alaska	earthquake		0.9			automatic	ak	ak
2023-09-21T15:20:32.162Z	-30.6421	-178.217	40.104	5.6	mww	206	44	1.399	0.79	us	us7000kx4l	2023-09-22T15:34:29.104Z	Kermadec Islands, New Zealand	earthquake	7.4	3.505	0.056	31	reviewed	us	us
2023-09-21T15:07:53.590Z	37.5943333	-118.8595	5.61	1.55	md	22	142	0.02452	0.04	nc	nc73939851	2023-09-27T16:51:49.039Z	12 km ESE of Mammoth Lakes, CA	earthquake	0.28	0.41	0.195	20	reviewed	nc	nc
2023-09-21T15:05:14.480Z	37.5956667	-118.8613333	5.75	2.18	md	24	142	0.02332	0.04	nc	nc73939846	2023-09-27T16:49:15.524Z	11 km ESE of Mammoth Lakes, CA	earthquake	0.3	0.48	0.182	24	reviewed	nc	nc
2023-09-21T15:01:35.680Z	38.8160019	-122.8271637	1.83	0.69	md	6	101	0.007295	0.01	nc	nc73939841	2023-09-21T15:03:09.695Z	8 km NW of The Geysers, CA	earthquake	0.47	1.03	0.23	9	automatic	nc	nc
2023-09-21T14:46:12.480Z	51.92016667	179.4605	11.3	1.2	ml	6	275		0.21	av	av92052746	2023-09-21T23:42:34.710Z	268 km W of Adak, Alaska	earthquake	1.04	1.19	0.257170711	6	reviewed	av	av
2023-09-21T14:43:11.488Z	57.6975	-154.0812	21.7	1.5	ml				0.46	ak	ak023c4ugxv7	2023-09-21T14:45:20.550Z	18 km NNW of Larsen Bay, Alaska	earthquake		0.4			automatic	ak	ak
2023-09-21T14:43:08.267Z	38.5573	45.4365	10	4.4	mb	21	91	1.068	0.81	us	us7000kx4i	2023-09-21T20:33:53.040Z	32 km WNW of Marand, Iran	earthquake	5.96	1.795	0.17	10	reviewed	us	us
2023-09-21T14:41:22.870Z	38.4321667	-112.3035	5.87	1.2	md	10	115	0.1274	0.08	uu	uu60550572	2023-09-21T19:51:50.760Z	6 km WSW of Marysvale, Utah	earthquake	0.49	31.61	0.365	6	reviewed	uu	uu
2023-09-21T14:37:06.059Z	36.69933333	-97.66416667	6.06	1.8	ml	35	55	0.215957622	0.2	ok	ok2023snqg	2023-09-23T02:27:29.165Z	9 km W of Lamont, Oklahoma	earthquake		0.6	0.24	6	reviewed	ok	ok
2023-09-21T14:18:33.250Z	58.17716667	-155.3415	1.69	0.16	ml	6	115		0.08	av	av92052736	2023-09-21T23:47:01.770Z	Alaska Peninsula	earthquake	0.24	0.87	0.266697071	7	reviewed	av	av
2023-09-21T14:14:39.508Z	58.5719	-154.1378	85.9	1.3	ml				0.19	ak	ak023c4uarwu	2023-09-21T14:16:19.971Z	Alaska Peninsula	earthquake		1.1			automatic	ak	ak
2023-09-21T13:59:18.479Z	62.3286	-152.3585	2.1	1.3	ml				0.29	ak	ak023c4tysnt	2023-09-21T14:01:48.498Z	62 km NW of Skwentna, Alaska	earthquake		1			automatic	ak	ak
2023-09-21T13:57:06.559Z	34.486	-97.777	6	2.04	ml	18	73	0.123275809	0.33	ok	ok2023snox	2023-09-21T16:33:31.044Z	9 km WNW of Velma, Oklahoma	earthquake		1.4	0.23	6	reviewed	ok	ok
2023-09-21T13:56:04.330Z	54.737	-164.1335	1.69	1.43	ml	4	198		0.16	av	av92052701	2023-09-21T18:22:16.670Z	48 km WSW of False Pass, Alaska	earthquake	0.66	0.58	0.193861335	4	reviewed	av	av
2023-09-21T13:42:20.600Z	38.8186684	-122.8235016	2.23	0.75	md	8	108	0.01004	0.01	nc	nc73939831	2023-09-21T13:43:53.904Z	7 km NW of The Geysers, CA	earthquake	0.47	1.32	0.3	11	automatic	nc	nc
2023-09-21T13:33:19.660Z	38.8333321	-122.8150024	1.78	1.06	md	22	54	0.01064	0.02	nc	nc73939821	2023-09-21T13:34:53.703Z	8 km NW of The Geysers, CA	earthquake	0.2	0.47	0.13	21	automatic	nc	nc
2023-09-21T13:27:46.933Z	61.3676	-150.1916	32.4	1.7	ml				0.4	ak	ak023c4ts56t	2023-09-21T13:29:41.830Z	11 km W of Point MacKenzie, Alaska	earthquake		0.5			automatic	ak	ak
2023-09-21T13:19:07.775Z	59.4207	-152.0997	239.2	1.6	ml				0.82	ak	ak023c4tqcft	2023-09-21T13:22:38.174Z	12 km NW of Nanwalek, Alaska	earthquake		1.3			automatic	ak	ak
2023-09-21T13:15:55.080Z	18.0475	-66.9675	12.1	2.7	md	5	191	0.09351	0.15	pr	pr71425458	2023-09-21T13:41:47.710Z	2 km W of Liborio Negron Torres, Puerto Rico	earthquake	3.08	3.71	0.04908524	3	reviewed	pr	pr
2023-09-21T13:15:47.100Z	33.2725	-116.7828333	11.7	0.98	ml	44	34	0.04163	0.16	ci	ci39670210	2023-09-21T15:14:00.509Z	4 km NNW of Lake Henshaw, CA	earthquake	0.16	0.51	0.105	21	reviewed	ci	ci
2023-09-21T13:08:27.330Z	44.30583333	-115.1513333	16.07	1.79	ml	8	66	0.8242	0.27	mb	mb90027913	2023-09-21T21:58:34.350Z	19 km WNW of Stanley, Idaho	earthquake	0.77	3.62	0.185655066	13	reviewed	mb	mb
2023-09-21T13:08:10.810Z	44.3518333	-110.682	3.22	1.12	md	8	100	0.08734	0.11	uu	uu60550567	2023-09-21T14:03:20.640Z	48 km SE of West Yellowstone, Montana	earthquake	0.45	1.54	0.238	7	reviewed	uu	uu
2023-09-21T13:03:24.590Z	19.23766708	-155.3916626	31.85000038	1.83000004	md	40	159		0.100000001	hv	hv73582212	2023-09-21T13:06:30.550Z	9 km ENE of PÄhala, Hawaii	earthquake	0.45	0.709999979	0.300000012	13	automatic	hv	hv
2023-09-21T12:55:28.680Z	44.3468333	-110.6853333	3.09	1.25	md	9	103	0.09195	0.09	uu	uu60550562	2023-09-21T14:04:58.420Z	48 km SE of West Yellowstone, Montana	earthquake	0.35	1.58	0.424	7	reviewed	uu	uu
2023-09-21T12:48:05.089Z	34.49466667	-97.77616667	7.52	2.03	ml	24	69	0.116077222	0.37	ok	ok2023snmq	2023-09-21T13:47:02.404Z	Oklahoma	earthquake		1.4	0.24	7	reviewed	ok	ok
2023-09-21T12:46:22.387Z	61.6332	-150.3624	30.9	1.9	ml				0.53	ak	ak023c4taqam	2023-09-21T12:48:03.747Z	12 km NE of Susitna, Alaska	earthquake		0.4			automatic	ak	ak
2023-09-21T12:42:46.310Z	35.0865	-95.52016667	7.41	2.37	ml	54	55	0.122375986	0.23	ok	ok2023snml	2023-09-21T13:36:53.669Z	14 km WSW of Quinton, Oklahoma	earthquake		0.6	0.24	4	reviewed	ok	ok
2023-09-21T12:39:45.250Z	34.0543333	-118.0211667	13.64	1.43	ml	42	95	0.04962	0.18	ci	ci39670178	2023-09-21T15:00:19.470Z	2 km SSE of El Monte, CA	earthquake	0.23	0.38	0.168	27	reviewed	ci	ci
2023-09-21T12:39:43.050Z	62.9287	-151.2976	111.1	1.7	ml				0.32	ak	ak023c4t9a9t	2023-09-21T12:41:07.056Z	55 km NNW of Petersville, Alaska	earthquake		0.8			automatic	ak	ak
